id	donor	eartag	day	cage	treatment	strain	type	File	inoculum	donor.id	cage_un	eartag_un	day2
H3293.B172.E.D17	H3293	B172	D17	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D17
H3293.B172.E.D18	H3293	B172	D18	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D18
H3293.B172.E.D01	H3293	B172	D01	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D01
H3293.B172.E.D22	H3293	B172	D22	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D22
H3293.B172.E.D02	H3293	B172	D02	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D02
H3293.B172.E.D03	H3293	B172	D03	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D03
H3293.B172.E.D04	H3293	B172	D04	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D04
H3293.B172.E.D05	H3293	B172	D05	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D05
H3293.B172.E.D06	H3293	B172	D06	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D06
H3293.B172.E.D07	H3293	B172	D07	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D07
H3293.B172.E.D08	H3293	B172	D08	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D08
H3293.B172.E.D09	H3293	B172	D09	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D09
H3293.B124.D.D13	H3293	B124	D13	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D13
H3293.B124.D.D14	H3293	B124	D14	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D14
H3293.B124.D.D15	H3293	B124	D15	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D15
H3293.C40.C.D10	H3293	C40	D10	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D10
H3293.C40.C.D11	H3293	C40	D11	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D11
H3293.C40.C.D13	H3293	C40	D13	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D13
H3293.C40.C.D14	H3293	C40	D14	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D14
H3293.C40.C.D15	H3293	C40	D15	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D15
H3293.C40.C.D16	H3293	C40	D16	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D16
H3293.C40.C.D17	H3293	C40	D17	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D17
H3293.C40.C.D18	H3293	C40	D18	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D18
H3293.C40.C.D01	H3293	C40	D01	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D01
H3293.C40.C.D22	H3293	C40	D22	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D22
H3293.C40.C.D02	H3293	C40	D02	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D02
H3293.C40.C.D03	H3293	C40	D03	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D03
H3293.C40.C.D04	H3293	C40	D04	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D04
H3293.C40.C.D05	H3293	C40	D05	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D05
H3293.C40.C.D06	H3293	C40	D06	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D06
H3293.C40.C.D07	H3293	C40	D07	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D07
H3293.C40.C.D08	H3293	C40	D08	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D08
H3293.C40.C.D09	H3293	C40	D09	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C40	D09
H3293.C43.C.D10	H3293	C43	D10	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D10
H3293.C43.C.D11	H3293	C43	D11	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D11
H3293.C43.C.D12	H3293	C43	D12	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D12
H3293.C43.C.D13	H3293	C43	D13	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D13
H3293.C43.C.D14	H3293	C43	D14	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D14
H3293.C43.C.D15	H3293	C43	D15	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D15
H3293.C43.C.D01	H3293	C43	D01	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D01
H3293.C43.C.D22	H3293	C43	D22	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D22
H3293.C43.C.D02	H3293	C43	D02	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D02
H3293.C43.C.D03	H3293	C43	D03	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D03
H3293.C43.C.D04	H3293	C43	D04	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D04
H3293.C43.C.D05	H3293	C43	D05	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D05
H3293.C43.C.D06	H3293	C43	D06	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D06
H3293.C43.C.D07	H3293	C43	D07	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D07
H3293.C43.C.D08	H3293	C43	D08	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D08
H3293.C43.C.D09	H3293	C43	D09	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D09
H3293.C47.C.D10	H3293	C47	D10	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D10
H3293.C47.C.D11	H3293	C47	D11	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D11
H3293.C47.C.D12	H3293	C47	D12	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D12
H3293.C47.C.D13	H3293	C47	D13	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D13
H3293.C47.C.D14	H3293	C47	D14	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D14
H3293.C47.C.D15	H3293	C47	D15	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D15
H3293.C47.C.D16	H3293	C47	D16	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D16
H3293.C47.C.D17	H3293	C47	D17	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D17
H3293.C47.C.D18	H3293	C47	D18	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D18
H3293.C47.C.D01	H3293	C47	D01	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D01
H3293.C47.C.D02	H3293	C47	D02	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D02
H3293.C47.C.D03	H3293	C47	D03	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D03
H3293.C47.C.D04	H3293	C47	D04	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D04
H3293.C47.C.D05	H3293	C47	D05	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D05
H3293.C47.C.D06	H3293	C47	D06	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D06
H3293.C47.C.D07	H3293	C47	D07	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D07
H3293.C47.C.D08	H3293	C47	D08	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D08
H3293.C47.C.D09	H3293	C47	D09	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C47	D09
H3293.inoculum_2	H3293	inoculum_2	inoculum	NA	chloroform	NA	inoculum	H3293B_mlj	Human	H3293.inoculum_1	H3293_NA	H3293_NA_inoculum_2	D00
H3293.S42.G.D10	H3293	S42	D10	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D10
H3293.S42.G.D11	H3293	S42	D11	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D11
H3293.S42.G.D12	H3293	S42	D12	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D12
H3293.S42.G.D13	H3293	S42	D13	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D13
H3293.S42.G.D14	H3293	S42	D14	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D14
H3293.S42.G.D15	H3293	S42	D15	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D15
H3293.S42.G.D16	H3293	S42	D16	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D16
H3293.S42.G.D17	H3293	S42	D17	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D17
H3293.S42.G.D18	H3293	S42	D18	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D18
H3293.S42.G.D01	H3293	S42	D01	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D01
H3293.S42.G.D22	H3293	S42	D22	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D22
H3293.S42.G.D02	H3293	S42	D02	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D02
H3293.S42.G.D03	H3293	S42	D03	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D03
H3293.S42.G.D04	H3293	S42	D04	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D04
H3293.S42.G.D05	H3293	S42	D05	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D05
H3293.S42.G.D06	H3293	S42	D06	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D06
H3293.S42.G.D07	H3293	S42	D07	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D07
H3293.S42.G.D08	H3293	S42	D08	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D08
H3293.S42.G.D09	H3293	S42	D09	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S42	D09
H3293.C43.C.D16	H3293	C43	D16	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D16
H3293.C43.C.D17	H3293	C43	D17	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D17
H3293.C43.C.D18	H3293	C43	D18	C	chloroform	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_2	H3293_C	H3293_C_C43	D18
H3293.S44.F.D10	H3293	S44	D10	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D10
H3293.S44.F.D11	H3293	S44	D11	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D11
H3293.S44.F.D12	H3293	S44	D12	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D12
H3293.S44.F.D13	H3293	S44	D13	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D13
H3293.S44.F.D14	H3293	S44	D14	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D14
H3293.S44.F.D15	H3293	S44	D15	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D15
H3293.S44.F.D16	H3293	S44	D16	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D16
H3293.S44.F.D17	H3293	S44	D17	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D17
H3293.S44.F.D18	H3293	S44	D18	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D18
H3293.S44.F.D01	H3293	S44	D01	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D01
H3293.S44.F.D22	H3293	S44	D22	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D22
H3293.S44.F.D02	H3293	S44	D02	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D02
H3293.S44.F.D03	H3293	S44	D03	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D03
H3293.S44.F.D04	H3293	S44	D04	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D04
H3293.S44.F.D05	H3293	S44	D05	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D05
H3293.S44.F.D06	H3293	S44	D06	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D06
H3293.S44.F.D07	H3293	S44	D07	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D07
H3293.S44.F.D08	H3293	S44	D08	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D08
H3293.S44.F.D09	H3293	S44	D09	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S44	D09
H3293.S45.F.D10	H3293	S45	D10	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D10
H3293.S45.F.D11	H3293	S45	D11	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D11
H3293.S45.F.D12	H3293	S45	D12	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D12
H3293.S45.F.D13	H3293	S45	D13	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D13
H3293.S45.F.D14	H3293	S45	D14	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D14
H3293.S45.F.D15	H3293	S45	D15	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D15
H3293.S45.F.D16	H3293	S45	D16	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D16
H3293.S45.F.D17	H3293	S45	D17	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D17
H3293.S45.F.D18	H3293	S45	D18	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D18
H3293.S45.F.D01	H3293	S45	D01	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D01
H3293.S45.F.D02	H3293	S45	D02	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D02
H3293.S45.F.D03	H3293	S45	D03	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D03
H3293.S45.F.D04	H3293	S45	D04	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D04
H3293.S45.F.D05	H3293	S45	D05	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D05
H3293.S45.F.D06	H3293	S45	D06	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D06
H3293.S45.F.D07	H3293	S45	D07	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D07
H3293.S45.F.D08	H3293	S45	D08	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D08
H3293.S45.F.D09	H3293	S45	D09	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D09
H3293.S46.G.D10	H3293	S46	D10	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D10
H3293.S46.G.D11	H3293	S46	D11	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D11
H3293.S46.G.D12	H3293	S46	D12	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D12
H3293.S46.G.D13	H3293	S46	D13	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D13
H3293.S46.G.D14	H3293	S46	D14	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D14
H3293.S46.G.D15	H3293	S46	D15	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D15
H3293.S46.G.D16	H3293	S46	D16	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D16
H3293.S46.G.D17	H3293	S46	D17	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D17
H3293.S46.G.D18	H3293	S46	D18	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D18
H3293.S46.G.D01	H3293	S46	D01	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D01
H3293.S46.G.D22	H3293	S46	D22	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D22
H3293.S46.G.D02	H3293	S46	D02	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D02
H3293.S46.G.D03	H3293	S46	D03	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D03
H3293.S46.G.D04	H3293	S46	D04	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D04
H3293.S46.G.D05	H3293	S46	D05	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D05
H3293.S46.G.D06	H3293	S46	D06	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D06
H3293.S46.G.D07	H3293	S46	D07	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D07
H3293.S46.G.D08	H3293	S46	D08	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S46	D08
H3293.S45.F.D22	H3293	S45	D22	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S45	D22
H3293.S48.G.D10	H3293	S48	D10	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D10
H3293.S48.G.D11	H3293	S48	D11	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D11
H3293.S48.G.D12	H3293	S48	D12	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D12
H3293.S48.G.D13	H3293	S48	D13	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D13
H3293.S48.G.D14	H3293	S48	D14	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D14
H3293.S48.G.D15	H3293	S48	D15	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D15
H3293.S48.G.D16	H3293	S48	D16	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D16
H3293.S48.G.D17	H3293	S48	D17	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D17
H3293.S48.G.D18	H3293	S48	D18	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D18
H3293.S48.G.D01	H3293	S48	D01	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D01
H3293.S48.G.D22	H3293	S48	D22	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D22
H3293.S48.G.D02	H3293	S48	D02	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D02
H3293.S48.G.D03	H3293	S48	D03	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D03
H3293.S48.G.D06	H3293	S48	D06	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D06
H3293.S48.G.D07	H3293	S48	D07	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D07
H3293.S48.G.D08	H3293	S48	D08	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D08
H3293.S48.G.D09	H3293	S48	D09	G	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_G	H3293_G_S48	D09
H3293.S50.F.D10	H3293	S50	D10	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D10
H3293.S50.F.D11	H3293	S50	D11	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D11
H3293.S50.F.D12	H3293	S50	D12	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D12
H3293.S50.F.D14	H3293	S50	D14	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D14
H3293.S50.F.D15	H3293	S50	D15	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D15
H3293.S50.F.D16	H3293	S50	D16	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D16
H3293.S50.F.D17	H3293	S50	D17	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D17
H3293.S50.F.D18	H3293	S50	D18	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D18
H3293.S50.F.D01	H3293	S50	D01	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D01
H3293.S50.F.D22	H3293	S50	D22	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D22
H3293.S50.F.D02	H3293	S50	D02	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D02
H3293.S50.F.D03	H3293	S50	D03	F	none	SwissWebster	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_F	H3293_F_S50	D03
soil.1810.A.D16	soil	1810	D16	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D16
soil.1810.A.D15	soil	1810	D15	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D15
soil.1810.A.D14	soil	1810	D14	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D14
